potencia_cv,torque_nm,preco_tabela_brl,capacidade_carga_kg,capacidade_reboque_kg,profundidade_vadeo_mm,angulo_ataque_graus,angulo_saida_graus,airbags_quantidade,tela_central_pol,frenagem_autonoma,perfil
325.0,456.0,401518.0,1165.0,3277.0,813.0,35.303663764119264,28.135073059270265,6.0,8.771100303715942,0.0,offroad
234.0,513.0,305487.0,1019.0,3348.0,839.0,29.729882698025417,32.939805889097094,7.0,9.545328517724927,0.0,offroad
300.0,551.0,405783.0,1210.0,2844.0,776.0,37.209965121953424,32.79673825599805,8.0,10.00919717565284,1.0,offroad
291.0,533.0,382454.0,824.0,3205.0,835.0,33.47501208665342,29.88493930196648,8.0,8.795702139649107,1.0,offroad
271.0,615.0,372179.0,1099.0,3120.0,826.0,34.5634864461723,29.481219889049076,6.0,10.757892014761303,0.0,offroad
255.0,556.0,478437.0,1122.0,2771.0,881.0,35.41422522979312,31.370429113410328,8.0,7.0,0.0,offroad
313.0,642.0,391664.0,1015.0,3094.0,844.0,35.03229447548414,27.946568939333446,6.0,8.873249170564183,1.0,offroad
234.0,569.0,385155.0,964.0,2293.0,936.0,38.80268043011634,31.56015947925995,7.0,10.648520446311675,0.0,offroad
275.0,693.0,331739.0,1031.0,2617.0,850.0,36.35158274299436,29.458583841029057,8.0,11.070816166135206,0.0,offroad
273.0,548.0,351659.0,1105.0,2803.0,900.0,39.279491274911756,24.159501481788546,7.0,11.2473139976088,0.0,offroad
274.0,642.0,366225.0,1023.0,2605.0,857.0,36.743391984755895,31.806570580242642,8.0,11.59813708539637,0.0,offroad
239.0,548.0,474775.0,980.0,3060.0,846.0,32.12411710793242,35.682352238121325,6.0,8.424844645799999,1.0,offroad
251.0,552.0,279914.0,915.0,2709.0,883.0,32.643050161540444,33.10731377452597,6.0,12.097725989603981,0.0,offroad
275.0,488.0,373311.0,888.0,3208.0,991.0,36.74937572590833,23.031009478658667,8.0,10.893699213124497,1.0,offroad
224.0,585.0,343459.0,1031.0,2627.0,798.0,37.26029174561299,26.44517869192061,7.0,10.807317408238386,1.0,offroad
239.0,566.0,396530.0,926.0,3043.0,881.0,38.362146313762196,32.77024102590535,6.0,8.134726491513861,1.0,offroad
342.0,614.0,255441.0,1158.0,3326.0,830.0,37.51042240324125,26.992102762139798,7.0,7.4624472661075085,1.0,offroad
243.0,576.0,376070.0,1155.0,3004.0,826.0,38.65769650830922,30.422765813753887,7.0,8.874965977651424,0.0,offroad
270.0,590.0,326466.0,931.0,3001.0,839.0,39.453499339858084,30.760920484544513,7.0,10.327139209692499,0.0,offroad
298.0,580.0,379335.0,875.0,3152.0,847.0,33.243028139365784,33.87261619784225,8.0,8.124675961157799,1.0,offroad
282.0,577.0,392550.0,1023.0,2545.0,830.0,40.65782579079812,27.692365528279915,6.0,11.863655929788536,1.0,offroad
259.0,609.0,389865.0,1100.0,2684.0,831.0,34.20997078935753,31.594764185310083,7.0,8.810168204189448,0.0,offroad
230.0,649.0,475032.0,1051.0,3331.0,836.0,30.318140348693106,32.14260066516504,7.0,7.591817951441383,1.0,offroad
240.0,519.0,384248.0,858.0,2794.0,811.0,34.087870836831144,24.79418943758608,7.0,10.1308074880559,0.0,offroad
331.0,660.0,418886.0,1009.0,3006.0,892.0,33.629152866735886,23.41117736986388,6.0,10.002315952618378,1.0,offroad
361.0,574.0,309396.0,1021.0,3289.0,787.0,39.45369165797066,24.539402112045195,7.0,13.17598621655643,1.0,offroad
194.0,576.0,391424.0,988.0,2831.0,797.0,38.95684316838059,30.107824972492825,7.0,10.947913356613276,1.0,offroad
287.0,482.0,319326.0,1142.0,2648.0,749.0,41.539845158255815,25.121638232440283,7.0,10.276179097492255,1.0,offroad
259.0,606.0,397715.0,1117.0,2883.0,889.0,32.58734826171975,25.063364042555285,6.0,7.788560416737203,0.0,offroad
